InstallationComponentId,InstallationId,AssetId,KitRole,Orientation,Start,End,OpenedByLine,ClosedByLine
1350d331-514c-511a-8638-feb54462e3a6,255a6476-758a-54a0-96a0-0059bbddfa26,DL-BE-30013,Primary,,2016-04-19T18:45:47Z,2016-09-12T17:20:35Z,0e3f8ff7-0613-57bf-b241-5b03a4dfdb51,5c8d9a2b-556c-5fa3-8fb1-786700720680
1072b7e4-4fbd-56e2-83a2-1327a82c3dfd,db9a3761-1087-52b7-a51a-cf0ddc2e1ca9,DL-UM-40006,Primary,,2016-04-21T21:50:59Z,2016-08-22T17:53:51Z,eff890aa-af38-5349-a7fa-42f9b690899b,00d9a09e-6db2-5a12-82b8-f9ce57350c90
5ac16084-ac47-56f3-80ce-ff6593ff3bb6,db9a3761-1087-52b7-a51a-cf0ddc2e1ca9,GEO-UM-40006,Sensor1,H,2016-04-21T21:50:59Z,2016-08-22T17:53:51Z,eff890aa-af38-5349-a7fa-42f9b690899b,00d9a09e-6db2-5a12-82b8-f9ce57350c90
e7ac0b41-8e71-58a5-82f4-17706f2762df,92a3322b-f934-5b0c-9d5f-5e1f1f455efb,DL-BE-30059,Primary,,2016-04-25T15:36:22Z,2017-10-04T18:01:37Z,1cd8a28d-a196-5464-a55a-975d88773811,d55beedc-5855-5f5b-8400-14359fd4277f
a61b2f68-c7ee-59af-bf16-ced2bb1f04ce,ba7e2172-25c8-5b94-a3c1-d82ae4831da0,DL-BE-30009,Primary,,2016-04-26T13:23:22Z,2016-12-05T22:01:29Z,1ddae6a7-afe7-5308-92f9-68450d15d4ec,ceb6bde7-e3d8-5bcc-bfd8-474dfc1b824c
3c06999b-f75d-5297-af8d-c001358b3918,ec85b392-3d52-5dfa-9a54-3aedbab08770,DL-BE-30046,Primary,,2016-04-27T19:13:19Z,2016-12-02T20:17:55Z,923f7705-c345-5c52-a4a5-d398afb5ab3f,3dc42f93-f810-5433-aa1c-dbca4883ef2c
4c22f0b6-7c81-5a58-8f1d-0f13e7064ccf,705e1389-bfbf-53c1-8fcf-d4fd5a4284e9,DL-BE-30057,Primary,,2016-04-27T12:36:11Z,2016-06-14T19:29:30Z,ab86a9ec-a653-5a43-807b-479997c7b562,b2ec337f-fef3-5955-98c8-81e803e7b5f7
0c30a757-1ac9-59d8-a53f-390db08fd79e,013c2e69-d637-5cdd-a891-824aa88664c2,DL-BE-30007,Primary,,2016-04-27T12:37:14Z,2017-03-24T20:29:33Z,2fd31fd1-4689-5691-8904-e942dce1e40d,457fa803-5269-51af-a7bf-5178ffcafdec
c135afd3-0c29-5595-a2f5-c9efbff5d009,013c2e69-d637-5cdd-a891-824aa88664c2,GEO-BG-30017,Sensor1,BH,2016-04-27T12:37:14Z,2017-03-13T21:07:28Z,2fd31fd1-4689-5691-8904-e942dce1e40d,6d073520-6bb8-5849-b841-9e8eb4acd0c2
30e334cd-de15-556b-80fa-dd78c10fd482,20f31921-31fa-5274-8760-2c6c85fe478a,DL-BE-30056,Primary,,2016-04-29T13:10:45Z,2016-10-03T21:28:00Z,5692c4d1-bf35-5bca-abd8-e977bdcb1691,b7d2391d-ce90-5778-8b27-5fd4fcacf1ab
44fa69b4-0f6d-5630-bbd0-541b03c36368,70737499-060e-503f-911c-ec0e8259720e,DL-BE-30003,Primary,,2016-04-30T20:02:10Z,2016-05-08T18:58:15Z,0475b6dd-745c-5896-954f-9eb3c5e864cc,96869102-bc29-5015-a32b-1b9151018136
b737511f-b950-5293-8b81-5e2e7b2fe8b8,a50a1f5d-4366-5bea-936e-ba1b531dda98,DL-BE-30039,Primary,,2016-05-05T18:53:41Z,2016-10-18T18:02:00Z,492e2090-e132-5c1e-b3aa-574ffdb94365,277a0335-0611-5561-a025-dec85052287c
93611894-a28b-52d6-a589-9070c24b1c5d,81ca1610-a99f-5163-aeb3-0538724ff15f,DL-BE-30058,Primary,,2016-05-09T12:17:13Z,2017-06-05T19:22:23Z,2706ec87-ad9b-5a0d-ae95-6ac3ff77fe64,94f08b40-ee60-5ed4-8eb2-4f92c455d914
35ecf7f9-5e33-57d1-bf00-b6da5401d93f,2e5bf730-9ed2-5472-8ed3-129ddef6eda0,DL-UM-40000,Primary,,2016-05-16T14:05:30Z,2017-04-10T17:01:03Z,06615d4f-fd24-5163-82d2-4bbe1a4402e7,046e4964-ed20-51bb-bcc0-5f67f56524cf
be390e39-f103-5495-bf15-5876b44cb4b6,e573c4b5-7c5d-5234-b32a-b021fb50bab6,DL-BE-30043,Primary,,2016-05-26T18:31:15Z,2016-08-29T18:29:41Z,27edbf18-124f-5379-aaa9-b27d3459a4bd,cbbd4f47-faba-5661-b89b-1da22ae6b5e2
949f7545-ac46-5d52-bb1a-4fb703df91d3,f871c502-095d-5451-b4b7-fd050ea82fc7,DL-UM-40007,Primary,,2016-06-17T19:02:45Z,2016-12-20T21:03:10Z,e80aa2a3-8b9e-5022-8e7b-0897c1adc739,5034edbc-be02-582c-aba2-57107531c74d
fc7c0069-1415-5906-b106-0fb8736d72d2,f871c502-095d-5451-b4b7-fd050ea82fc7,GEO-UM-40007,Sensor1,BH,2016-06-17T19:02:45Z,2016-12-20T21:03:10Z,e80aa2a3-8b9e-5022-8e7b-0897c1adc739,5034edbc-be02-582c-aba2-57107531c74d
c9574960-45d2-5b06-9a0a-786a069174e2,aeb3f82f-bae4-5dda-9ac9-1520692211a0,DL-BE-30037,Primary,,2016-06-18T19:10:37Z,2017-05-25T18:42:22Z,cb26b1ac-3ab1-50ea-acf9-13ffbc3b3d9e,a56029f0-430a-53f5-8d66-8a25bcc249b7
5d6279e8-a54b-5667-a0a6-4c9d1fe25e12,01a1c2a3-9594-5213-91a1-59925aeebb01,DL-BE-30006,Primary,,2016-06-20T15:45:36Z,2016-11-01T19:22:27Z,2d383602-c73b-5930-8a52-d900f6924c13,b6cc231c-da5a-533e-b8ff-4b88f168d570
02d38e66-a732-5321-ac28-a41dbdeff4a2,01a1c2a3-9594-5213-91a1-59925aeebb01,GEO-BG-30004,Sensor1,N,2016-06-20T15:45:36Z,2016-11-01T19:22:27Z,2d383602-c73b-5930-8a52-d900f6924c13,b6cc231c-da5a-533e-b8ff-4b88f168d570
3cf80503-6e52-56d3-b3d6-ff3b5070d8a8,8212873d-9c89-5e2b-9985-e69b2ddb4aff,DL-BE-30012,Primary,,2016-06-29T20:12:49Z,2016-10-14T17:27:47Z,769e26f0-4a0f-5b3d-9a49-0aaa398bd1dd,5e4f709a-27e7-5d12-b0aa-d344f0f37afd
6b1571fc-9edd-53d7-942a-27d8af969d62,8212873d-9c89-5e2b-9985-e69b2ddb4aff,GEO-BG-30019,Sensor1,E,2016-06-29T20:12:49Z,2016-10-14T17:27:47Z,769e26f0-4a0f-5b3d-9a49-0aaa398bd1dd,5e4f709a-27e7-5d12-b0aa-d344f0f37afd
66b3fb32-d79b-5754-8a1d-ecb3f620f30f,03b3713f-a84d-50f7-ae84-349ca550c06c,DL-BE-30027,Primary,,2016-06-30T14:02:17Z,2017-02-13T19:08:12Z,1f3ee3f6-6139-5916-aba6-5689de48eaa9,16142fce-1e2d-55bc-b848-e2c8361c5de3
7d723a34-504c-5214-9fb2-eeb01669883b,2e94a613-900a-5af6-a8ce-996087c440c2,DL-UM-40002,Primary,,2016-07-07T19:59:24Z,2017-03-06T22:47:52Z,8e1df705-43be-55d1-bc10-deb0bb727f07,b71e273e-62cf-584c-8a51-e280f8232431
8cbd413e-ec40-57f7-8437-819e0758beb8,2e94a613-900a-5af6-a8ce-996087c440c2,GEO-UM-40002,Sensor1,BH,2016-07-07T19:59:24Z,2017-03-06T22:47:52Z,8e1df705-43be-55d1-bc10-deb0bb727f07,b71e273e-62cf-584c-8a51-e280f8232431
ea6541f9-5eaa-5a35-b7b7-9b8a844dbb4a,66e1dfed-c205-532f-b11a-39e052cdf57f,DL-BE-30019,Primary,,2016-07-11T21:52:24Z,2016-10-17T19:20:27Z,f28ec00b-1be8-55c7-99eb-288b14b99e51,562ec624-489b-5c5a-bde2-00b35034d841
8943dc3c-a90d-5a50-bf05-91c719dce655,91ab4c48-296d-559d-bee9-39ef3b251ea6,DL-BE-30042,Primary,,2016-07-11T11:44:35Z,2016-08-11T20:29:29Z,dd33179d-0337-5273-b3cf-31304c205fb7,70cb0b55-3435-50e4-a5e1-728810f6ded8
4d37addd-c558-5f0f-a5ac-d57bebbcbbf9,8393deed-4fe4-5e24-ac31-bcc2827cff20,DL-BE-30022,Primary,,2016-07-11T21:48:48Z,2017-04-07T18:38:10Z,720079a4-7010-55d2-998f-8aa91d3b24d3,8f256a82-989f-5c01-9438-3a3d7332d2b0
7817c4a9-0c04-56d3-b94f-73b31a0e714d,cdab204b-e6be-5387-b1a6-29b89a501804,DL-BE-30057,Primary,,2016-07-18T19:40:10Z,2016-10-24T21:28:41Z,01b99fbb-545b-5d42-a339-668da2399078,991845bc-1d52-562d-8bb6-ac3eb522cbfe
2b21bb78-bc35-5cea-8e43-7ba043bee512,3ccbfda4-1a49-57d2-9eb3-1a248be8ba97,DL-BE-30003,Primary,,2016-07-20T13:38:14Z,2016-12-27T21:39:57Z,b6a6ab98-58e8-542a-baf5-71a31349a92d,696bcb23-d235-5f0d-9110-fd0cd1dea2a8
43e7cb9d-fb4e-517a-8362-327f5ac3f10b,61c4f659-a39e-5bba-8fbd-a6cafcc47ceb,DL-BE-30053,Primary,,2016-07-28T17:24:27Z,2017-05-10T19:29:30Z,b9fe7b34-640c-5ebf-9252-fdc177212b75,2d932192-99cd-533f-ae57-866eea72ec18
a42063ab-7ddc-5686-9d8b-959103e40ba3,16fae1b5-94dd-5093-94c0-7c978fe53434,DL-BE-30061,Primary,,2016-08-05T17:52:38Z,2017-08-14T20:22:59Z,b8de353d-c675-5450-b93c-e72d1686484e,d9cd898e-e1da-501c-913f-cd5968245627
b55c73d6-d0d1-54d4-ac71-47d12a5393b3,f92b8e63-62a0-5fb5-a7ca-111949ad29be,DL-BE-30044,Primary,,2016-08-22T19:02:01Z,2016-11-29T21:19:10Z,ae86480b-28a3-5243-8478-1c9c5b8dac34,c2b20a4b-3fa5-5d97-a131-3c7fd2f6306d
e3d99055-3ebc-549a-8228-99e6d181a3df,19c6389a-3fe9-5772-abc8-4083cf11667a,DL-BE-30010,Primary,,2016-09-05T19:44:44Z,2017-01-26T20:46:00Z,ae11072c-e807-5fea-8061-0c0b6b2058c9,a9a59642-8a86-5202-9dc6-cee68b4e29c1
c80a7205-9eac-508e-abdb-f6e152d9a803,19c6389a-3fe9-5772-abc8-4083cf11667a,GEO-BG-30010,Sensor1,BH,2016-09-05T19:44:44Z,2017-01-26T20:46:00Z,ae11072c-e807-5fea-8061-0c0b6b2058c9,a9a59642-8a86-5202-9dc6-cee68b4e29c1
e1eacb23-b4d3-55be-9bfe-fc8fa3ec285d,b1913c0b-2a74-5ae2-9503-8c434965da76,DL-BE-30043,Primary,,2016-09-05T17:44:04Z,2017-01-24T18:25:50Z,08545165-d364-5f94-8ac7-815a05b8881b,f20f9579-a286-5bfd-9dda-bacc5d414f66
700bf25d-d905-58df-b18e-24426864e2a5,49720276-5c7b-5c77-a4da-d6c82a594978,DL-BE-30023,Primary,,2016-09-12T18:26:21Z,2017-04-07T18:45:17Z,14347894-c847-5354-8b61-3bf74098fbc6,2fb98c6a-7a15-50a6-aafe-0565a1115dfb
475c2e2b-8eb0-539c-a431-db7f81274eea,49720276-5c7b-5c77-a4da-d6c82a594978,GEO-BG-30027,Sensor1,W,2016-09-12T18:26:21Z,2017-03-23T19:20:15Z,14347894-c847-5354-8b61-3bf74098fbc6,03c60417-1511-5475-9d83-e16d86690f8e
71d857d2-7852-5d54-a7f2-3d13236e683c,da65f0d2-81b2-5cf0-a4e0-8fa85017ec93,DL-BE-30050,Primary,,2016-09-12T12:17:18Z,2017-05-24T20:04:04Z,96ac1b2d-cd83-54df-8781-41796c65f35c,b9ebc69f-176c-5c66-8c78-ed90fdfc4c28
37d84e55-3be3-5d45-99f3-1bd4c0641610,e9a170d8-80b9-5884-a239-bbb090553888,DL-BE-30024,Primary,,2016-09-12T20:10:28Z,2016-12-27T21:03:40Z,7d84d16a-4f50-53fa-8144-f3aca00383e8,d29b843f-c0a1-57e6-a57d-b1278b1e33d6
f66716a3-3809-5dec-80f5-fa1ab3811f04,3e10f83a-01be-5591-999a-dcd973d3c9bb,DL-BE-30060,Primary,,2016-09-13T13:07:05Z,2016-12-23T19:20:45Z,e190dd61-afee-53c0-8fb5-872dafea1367,704c5501-e6b3-5312-9452-f5c252fe07b6
27d02015-58de-5fc8-920d-1c8655968d8a,126d41bc-ad21-5312-8e44-fa4564727720,DL-BE-30042,Primary,,2016-09-13T19:45:16Z,2017-11-07T18:38:27Z,bc43a4dd-47ca-5a5e-91c5-a5947462e69b,e6888ba4-c61c-5f58-bab2-94cd168f507b
329e3fb6-67d8-5f1b-9198-a6f4a07dd7d4,3cd646ad-6ee9-532a-907f-2bbd27645de0,DL-BE-30030,Primary,,2016-09-21T21:50:59Z,2017-03-01T21:27:32Z,603a22be-7293-5859-92ff-4daf6c598c80,018e0432-b247-581e-b3ab-fd6d8293f1c6
b539a596-2a3e-56f4-9abf-d52dd41d8465,b19190d0-079a-5077-9b58-86005cb49787,DL-BE-30038,Primary,,2016-09-22T21:39:52Z,2017-03-31T17:04:47Z,dd7bcdb1-e64c-5bca-b1a9-61a886d895a0,c1bc4a09-4d5b-5d96-b98b-806382820918
bc28dbb2-12b8-5369-8ce1-bbcac94bdcd2,bf298e9e-2061-5b18-949a-dff79759c5a7,DL-BE-30049,Primary,,2016-09-22T21:03:10Z,2017-01-05T11:43:14Z,3fc0868b-c3bf-5c2e-9744-ff4eb42edabe,7150b9a5-5e7b-56eb-9b58-078acd1c9e9e
42d16025-4e93-55d8-80c1-2e0516e21ca6,619da124-0dcd-5a79-a14f-d54c26eed480,DL-BE-30016,Primary,,2016-09-26T18:40:54Z,2017-02-08T20:05:11Z,6c41df3f-3d46-5af4-9692-9fbeff6f4e60,4b087a2f-3ecc-5e1c-b948-fbdf4f1cb1f2
87fca05e-f124-5425-b226-8f6723461ca5,619da124-0dcd-5a79-a14f-d54c26eed480,GEO-BG-30006,Sensor1,BH,2016-09-26T18:40:54Z,2017-02-08T20:05:11Z,6c41df3f-3d46-5af4-9692-9fbeff6f4e60,4b087a2f-3ecc-5e1c-b948-fbdf4f1cb1f2
b4cab297-b884-521e-84fe-4b501b5cfae1,9b3d2dd0-9154-5dd2-b15b-a7722dbdc9ca,DL-BE-30020,Primary,,2016-09-27T17:13:17Z,2017-01-02T22:39:31Z,f7c34ee0-24b7-58a5-a019-13f7d4e6da0d,1df862b0-6e3a-535b-a931-fa7a83893dce
a6e56f99-3cab-5ce0-8dec-b28cf86b0852,144269e2-fee5-5254-842e-1e7266be8c98,DL-UM-40006,Primary,,2016-09-28T15:40:28Z,2017-07-14T18:43:13Z,9526e2ce-ef4f-5127-bfaa-c15ad7b3d898,719b4c5b-1775-5311-a66a-95aaf1dfaf2d
f27ea899-a19d-5c06-8e21-c304df5a31f3,7efadc91-7ba4-588e-a0b1-fa41081671fe,DL-BE-30013,Primary,,2016-09-30T18:28:49Z,2017-06-19T19:15:33Z,bfcff87f-5cf5-5275-914f-3c2511d0a518,44a7be0d-92f5-5a94-aef3-4600424f6144
e94f60ee-c716-5202-aca6-621739b09608,7efadc91-7ba4-588e-a0b1-fa41081671fe,GEO-BG-30011,Sensor1,V,2016-09-30T18:28:49Z,2017-06-19T19:15:33Z,bfcff87f-5cf5-5275-914f-3c2511d0a518,44a7be0d-92f5-5a94-aef3-4600424f6144
9945d196-1b6e-5bc7-896d-e79ae3ce267d,87a05aca-af71-51c7-ac93-59b77971beac,DL-BE-30033,Primary,,2016-10-05T20:08:20Z,2017-04-06T17:24:45Z,cfe392ab-f857-50bf-a633-2fcfbf28431d,7e6ef089-8ec4-5f27-b95f-8e7adc89d338
4dadcd7f-9d94-5fc0-82eb-385d84753ef2,606ee0f4-52ee-56d9-8562-b4d36a5f11af,DL-UM-40001,Primary,,2016-10-06T11:52:27Z,2017-03-07T22:41:01Z,1d08189d-6775-5c95-9adc-af41a3c4fa90,9bdedeea-566e-557c-95e4-c8c5629c343e
e66bbf7a-7480-57ae-b8c8-7c4301c83671,606ee0f4-52ee-56d9-8562-b4d36a5f11af,GEO-UM-40001,Sensor1,H,2016-10-06T11:52:27Z,2017-03-07T22:41:01Z,1d08189d-6775-5c95-9adc-af41a3c4fa90,9bdedeea-566e-557c-95e4-c8c5629c343e
380e1a11-17d7-5a40-9805-76b99c612593,1cb613f3-4b74-55c0-877d-0bccf8b99b04,DL-BE-30045,Primary,,2016-10-06T13:01:49Z,2017-10-10T20:11:27Z,d6633b52-98ae-5a71-93c0-59cc44dab9ba,245918bc-b229-5627-8ddf-17eb1af57f27
d60ac21c-b69f-5f98-9bfd-88560578e565,f5f70781-aef1-5f2d-b2a7-00b033f178cd,DL-BE-30015,Primary,,2016-10-12T20:49:53Z,2018-06-04T21:19:48Z,de954b1d-deb2-5142-9517-de6861ef5d2b,1a3c8fa4-cd9a-5d3a-af87-efcefb428b2f
84edb565-66d7-58ab-aba9-9db90eac4b1f,23abf1e1-c08a-5bbe-92a7-c552a68c8169,DL-BE-30035,Primary,,2016-10-17T22:04:41Z,2017-03-02T21:58:16Z,68b4b271-e644-586c-8def-973ef757fcff,05bb36bd-be32-50e8-bc17-cf41052511ec
40a6235c-ec8f-5724-a9cf-c44517afcdcb,963ec620-0868-5537-90f5-a121604bb8fa,DL-BE-30012,Primary,,2016-10-25T15:28:10Z,2017-12-26T18:15:36Z,ee1bb9f0-5bcc-5151-841d-b56c5963ae9c,611d1d12-8c8d-5898-a8b0-42177f45772d
d34abae1-9db1-5766-abf6-ec0139de2c8e,963ec620-0868-5537-90f5-a121604bb8fa,GEO-BG-30019,Sensor1,W,2016-10-25T15:28:10Z,2017-11-28T00:33:59Z,ee1bb9f0-5bcc-5151-841d-b56c5963ae9c,61e12df9-5a58-52a2-9bc6-e159bbd077cc
0f1afd11-9d99-5e15-af45-09913bc33831,5261342d-7c35-53bc-8ea1-37486ce9da5e,DL-D10-300000,Primary,,2016-10-26T14:38:30Z,2017-04-25T18:58:58Z,d6a8463b-8226-5655-ac44-fcb1f9ef8cd7,52d61294-f20d-525d-a067-315e29690d9b
6600aaf2-be4f-57c2-80f5-2992c2af7ea8,4e8b81b5-8853-51a9-a228-efdeecf3da83,DL-D10-300001,Primary,,2016-10-31T18:12:22Z,2017-04-21T17:19:00Z,7bba2ca9-c32c-5aad-b074-87041272792a,eb5622ef-8658-5075-8f1a-66c2d0f64676
6acae6c9-dc59-5f62-8bb8-09027abb86d2,4e8b81b5-8853-51a9-a228-efdeecf3da83,GEO-V12-400002,Sensor1,E,2016-10-31T18:12:22Z,2017-04-21T17:19:00Z,7bba2ca9-c32c-5aad-b074-87041272792a,eb5622ef-8658-5075-8f1a-66c2d0f64676
5edd0dda-e874-5ad3-b291-74505300e349,b5495006-5e90-5f3a-aed1-fd8d3d345fcb,DL-BE-30028,Primary,,2016-11-04T17:12:59Z,2016-12-26T18:32:52Z,f5d39604-9cf5-534f-b9e6-e54c09c26b41,f99dbee9-b5eb-53a6-b3d8-320713a09cb4
de0bd960-3074-5337-a327-96e4a2e5b16a,93503fd9-3884-574e-9a8e-c3916ab3fc93,DL-BE-30057,Primary,,2016-11-07T19:23:47Z,2016-12-14T20:27:53Z,e4c16b01-9302-5827-aab0-ed16fdead43b,6222d8a6-43a5-554f-99e0-9cfbb41d23cd
66a1a6c7-e526-5cef-905a-2b230d172d3b,57a0734d-c13a-5951-bf76-d9f75fb7af88,DL-BE-30017,Primary,,2016-11-10T14:44:01Z,2017-05-03T21:16:52Z,f63569fc-871d-518e-9bd2-09410ebb82bf,4ac33785-522a-5f9b-af13-eaa395a785a2
d6bf630a-85ca-54fa-847e-95e47a6f7ae7,57a0734d-c13a-5951-bf76-d9f75fb7af88,GEO-BG-30018,Sensor1,S,2016-11-10T14:44:01Z,2017-05-03T21:16:52Z,f63569fc-871d-518e-9bd2-09410ebb82bf,4ac33785-522a-5f9b-af13-eaa395a785a2
ac5bf84e-a68e-54e9-9f8e-31e58b813a98,047832b7-0c14-5a56-8f1f-9d282196e214,DL-BE-30025,Primary,,2016-11-10T14:07:14Z,2016-12-26T18:36:57Z,7c08c5ba-83a7-5295-8615-dbf3d15c0820,bf4b4750-7ee8-5301-930a-b69d02f94bd0
8c95cabd-3bcf-56d7-8ed9-a0520d0d1d5d,31049cb6-00c2-5ff2-b273-523a94586069,DL-BE-30054,Primary,,2016-11-13T15:59:23Z,2017-04-03T20:39:17Z,b426bcba-88b4-5a59-859e-dae6b3056700,c2bfa470-68e9-543c-a213-c365fb60987e
167e576e-b5c2-5105-8c1d-4de4d80a3b3c,561fcdef-c78c-52f6-a34d-11ac6e5767d7,DL-BE-30041,Primary,,2016-11-24T17:20:58Z,2017-01-04T21:49:42Z,786f096e-da12-5315-a762-fde07f3a319a,7a3f4f2c-cbe7-5942-a257-b24f897694bd
ec08c2c0-7f36-520b-8f76-af8674a85c9c,561fcdef-c78c-52f6-a34d-11ac6e5767d7,GEO-BG-30029,Sensor1,N,2016-11-24T17:20:58Z,2017-01-04T21:49:42Z,786f096e-da12-5315-a762-fde07f3a319a,7a3f4f2c-cbe7-5942-a257-b24f897694bd
96249fb3-e6c8-50cc-b280-055d465be984,7a34de24-e1fc-5daf-8192-1674185abded,DL-BE-30047,Primary,,2016-12-05T15:21:44Z,2017-02-17T22:42:45Z,d31c81f3-f465-50a4-8bcf-1b39ecab232d,fc9df1cf-80b7-58f0-8ddd-1f184f697788
55b3d05a-fd2f-5954-9bdd-a41532a9b96f,7a34de24-e1fc-5daf-8192-1674185abded,GEO-BG-30013,Sensor1,W,2016-12-05T15:21:44Z,2017-02-17T22:42:45Z,d31c81f3-f465-50a4-8bcf-1b39ecab232d,fc9df1cf-80b7-58f0-8ddd-1f184f697788
4a17ea8e-0e0d-58af-9680-aa8ff9dc1dd9,400d0b40-5a9d-5add-9b80-5118518dba4b,DL-BE-30018,Primary,,2016-12-11T19:16:40Z,2017-09-11T17:06:30Z,ff4ecaff-4623-5f58-a6e1-9723ff26498b,ec3bc450-aba7-5a5d-a096-1d35faff23ce
5b5f5625-c189-536c-acaf-4ed75e2f66d0,400d0b40-5a9d-5add-9b80-5118518dba4b,GEO-BG-30021,Sensor1,S,2016-12-11T19:16:40Z,2017-09-11T17:06:30Z,ff4ecaff-4623-5f58-a6e1-9723ff26498b,ec3bc450-aba7-5a5d-a096-1d35faff23ce
7abcf589-a4a4-5930-a63e-707fe7102161,7f2ef1e6-edfc-5be6-bf36-e070261cf8da,DL-BE-30019,Primary,,2016-12-12T17:45:29Z,2017-05-04T17:19:19Z,1c9c4ea0-e056-5415-8982-71f8cf84f443,18d18d32-5adc-53eb-a140-550aef3c48d6
a1061b5f-0c57-536a-9130-0427f529b2a6,50e199b2-4bfb-5366-b151-3138183a4371,DL-UM-40008,Primary,,2016-12-15T15:33:47Z,2017-01-23T20:00:16Z,c9d42c1e-6696-51b3-8c1c-d892108d89e9,c2f6341b-3fcd-5a4f-8b3b-f21ac2ed0c4e
7fc6e4e2-254d-5701-8a94-14c59b66ee2b,50e199b2-4bfb-5366-b151-3138183a4371,GEO-UM-40008,Sensor1,W,2016-12-15T15:33:47Z,2017-01-23T20:00:16Z,c9d42c1e-6696-51b3-8c1c-d892108d89e9,c2f6341b-3fcd-5a4f-8b3b-f21ac2ed0c4e
383d847a-f933-55bb-9bab-c153c8da317e,877d4975-61cc-50f2-ad08-114cf85c24d6,DL-UM-40004,Primary,,2016-12-15T17:18:11Z,2018-05-28T18:51:06Z,0b9d7a1f-f887-5acc-b5dc-2fed85dbf616,fff6fd1d-58ca-5e2e-98a6-cbedceb1867b
028b669b-3519-501e-bc36-245b6b182cd1,877d4975-61cc-50f2-ad08-114cf85c24d6,GEO-UM-40004,Sensor1,S,2016-12-15T17:18:11Z,2018-05-28T18:51:06Z,0b9d7a1f-f887-5acc-b5dc-2fed85dbf616,fff6fd1d-58ca-5e2e-98a6-cbedceb1867b
955966bf-d49b-5926-acca-4f53f069cfbc,34fc3836-2523-5f9b-be12-51be5f191686,DL-BE-30056,Primary,,2016-12-19T14:16:01Z,2017-02-09T18:18:21Z,75bc72e2-e390-50ae-9225-162b08d395e2,5a9c7203-0e13-5028-a227-5a19f15972bd
8a82480e-e96e-50d6-afb0-296fb0fa5919,ac73e651-5455-5f2f-b135-b737a15d75ea,DL-BE-30044,Primary,,2016-12-21T13:38:07Z,2017-10-11T20:39:43Z,f4e4ad92-87dc-5669-90cd-88772fa4606f,deab2ffa-d50c-5215-8a03-97b64a8b6762
117cf4f5-e3b9-5735-bc20-e2d5a493a1c4,ab0ea8c0-f54d-5829-98d4-d5157150e5bb,DL-BE-30046,Primary,,2016-12-29T14:36:43Z,2017-08-07T19:36:55Z,2a3332fb-49c3-5715-a58e-7c5d2ea6759d,e7ea4122-943b-5cee-ad77-7b46cab2fe2f
bffe3a14-ef75-55d9-8e25-b4e0909eb133,2adb28f2-498b-5974-9b13-01d67c595c04,DL-BE-30025,Primary,,2017-01-05T21:38:30Z,2017-01-17T20:05:42Z,ca8ba570-6cb7-5b7e-adb4-70104b3dd163,6263f9aa-669a-524d-8631-d2eef27dfb44
b163a0a0-808c-520b-a520-a9c8c128e010,071ee91e-bea0-5f4f-aa27-7d0b50a6ad08,DL-UM-40007,Primary,,2017-01-09T17:40:37Z,2017-02-28T21:11:53Z,78d1a630-c829-59c2-957f-c172b6623684,c3e00be8-a673-5380-846a-0475f06d222c
858f9da8-ecc7-56d5-9d61-d42a773c6dd9,071ee91e-bea0-5f4f-aa27-7d0b50a6ad08,GEO-UM-40007,Sensor1,H,2017-01-09T17:40:37Z,2017-02-28T21:11:53Z,78d1a630-c829-59c2-957f-c172b6623684,c3e00be8-a673-5380-846a-0475f06d222c
f097a91f-9f6e-57df-99b2-759cacb8f39d,36b4bf5a-9c6f-5923-8e75-dd5db99022dd,DL-UM-40009,Primary,,2017-01-19T19:15:31Z,2017-05-17T20:38:59Z,5eb45d1f-19e7-56be-8d87-d4d923d8a4bd,1630491d-f57e-5a15-9e0a-26412ddd3fe4
73f08976-677e-5096-9294-93035e72e768,36b4bf5a-9c6f-5923-8e75-dd5db99022dd,GEO-UM-40009,Sensor1,V,2017-01-19T19:15:31Z,2017-05-17T20:38:59Z,5eb45d1f-19e7-56be-8d87-d4d923d8a4bd,1630491d-f57e-5a15-9e0a-26412ddd3fe4
641663b3-563a-59f6-95d1-7a5d6d3f27d2,36b4bf5a-9c6f-5923-8e75-dd5db99022dd,MDM-3000000001,Modem,,2017-01-19T19:15:31Z,2017-05-17T20:38:59Z,5eb45d1f-19e7-56be-8d87-d4d923d8a4bd,1630491d-f57e-5a15-9e0a-26412ddd3fe4
794d81ae-cbe1-5be9-bc67-4b2adb0f3618,a3adbefa-9a77-5da0-a7ea-785a50e9c0f0,DL-BE-30041,Primary,,2017-01-20T19:45:31Z,2018-08-13T17:21:22Z,4dd66509-c111-59f8-9d42-3df88df42e28,a2b3ae5c-fa1c-5c76-a2af-bf22864e468c
4df2b587-ea4e-5665-b8a5-033c55bf121d,a3adbefa-9a77-5da0-a7ea-785a50e9c0f0,GEO-BG-30029,Sensor1,W,2017-01-20T19:45:31Z,2018-08-13T17:21:22Z,4dd66509-c111-59f8-9d42-3df88df42e28,a2b3ae5c-fa1c-5c76-a2af-bf22864e468c
