RecordId,AssetId,CalibrationDate,NextDueDate,Lab,CertificateNumber,CertificateUrl,Cost,Result
e404f7f7-c9ce-5a0d-84ac-e318f200cf70,DL-UM-40009,2018-02-12,2019-02-12,Montreal Calibration,SYN-MC-18-000663,,465.00,Pass
08322740-5e0d-5cc3-b2c8-d89bd993a88d,DL-BE-30035,2018-02-19,2019-02-19,Montreal Calibration,SYN-MC-18-000664,,370.00,Pass
e8f4456f-468b-5cc3-b2b1-c8dc6f7d089e,GEO-BG-30006,2018-02-19,2018-03-20,Montreal Calibration,SYN-MC-18-000665,,240.00,Fail
53c81faa-1f1a-535b-b835-7e2c0a380093,SLM-S50-500003,2018-02-20,2019-02-20,Montreal Calibration,SYN-MC-18-000666,,390.00,Pass
f0b3ffd1-8fdc-547b-b5c3-70859e6479e1,SLM-S50-500007,2018-02-21,2019-02-21,Montreal Calibration,SYN-MC-18-000667,,330.00,Pass
1e5407fc-aa82-5b71-8780-18fb3df971ad,DL-UM-40007,2018-03-12,2019-03-12,Montreal Calibration,SYN-MC-18-000668,,360.00,Pass
360d16f5-4aa6-5971-8a15-571215e489cd,GEO-BG-30007,2018-03-12,2019-03-12,Montreal Calibration,SYN-MC-18-000669,,295.00,Pass
c15546dd-e666-5140-b651-d5fdc00d29d4,GEO-UM-40006,2018-03-23,2019-03-23,Montreal Calibration,SYN-MC-18-000670,,230.00,Adjusted
c7720cac-870f-5018-b77c-112fc8067644,DL-BE-30044,2018-03-26,2019-03-26,Montreal Calibration,SYN-MC-18-000671,,390.00,Adjusted
f71f5985-e953-52e2-a5dc-79853967ffd9,SLM-S50-500002,2018-04-05,2019-04-05,Montreal Calibration,SYN-MC-18-000672,,385.00,Pass
e7917fcd-dac7-5463-987f-869d73d3d0c1,GEO-V12-400006,2018-04-09,2019-04-09,,SYN-FACTORY-000673,,,Pass
c02ccc87-6121-5ce3-9210-9739058b8afb,SLM-S50-500006,2018-04-09,2019-04-09,Montreal Calibration,SYN-MC-18-000674,,300.00,Pass
2ded9fd0-ab42-5396-899e-ba0555c99e61,GEO-BG-30025,2018-04-12,2019-04-12,Montreal Calibration,SYN-MC-18-000675,,230.00,Pass
b2497b96-9322-5c18-b871-85c71cad711c,DL-BE-30019,2018-04-16,2019-04-16,Montreal Calibration,SYN-MC-18-000676,,435.00,Pass
3c4361ac-779c-59fd-be09-51b0219d9c13,DL-UM-40005,2018-04-24,2019-04-24,Montreal Calibration,SYN-MC-18-000677,,425.00,Pass
6e06e8bc-6dc9-5570-b4a3-0f254fcb1c15,DL-D10-300000,2018-04-26,2019-04-26,Montreal Calibration,SYN-MC-18-000678,,380.00,Adjusted
1cb8fc62-b842-5446-ae20-86c19783b971,GEO-UM-40005,2018-04-30,2019-04-30,Montreal Calibration,SYN-MC-18-000679,,285.00,Pass
a9b0ba10-b901-50c9-bc2a-d921e5710425,GEO-C22-450001,2018-04-30,2019-04-30,Montreal Calibration,SYN-MC-18-000680,,230.00,Pass
285e5347-83f4-57e3-b408-b485c2b29e90,DL-BE-30053,2018-05-02,2019-05-02,Montreal Calibration,SYN-MC-18-000681,,370.00,Pass
63e4c29f-59d0-5830-baf5-8068e48e22e2,GEO-BG-30006,2018-05-03,2019-05-03,Montreal Calibration,SYN-MC-18-000682,,295.00,Pass
91a7c1c8-31e9-57a6-be0a-ace698b44f34,GEO-BG-30018,2018-05-09,2019-05-09,Montreal Calibration,SYN-MC-18-000683,,295.00,Pass
6b4ea756-db3c-5bd8-a625-b002536400c3,DL-BE-30057,2018-05-09,2019-05-09,Montreal Calibration,SYN-MC-18-000684,,415.00,Pass
247872c1-e976-527b-b650-73cdfc56bb0d,SLM-UA-40000,2018-05-10,2019-05-10,Montreal Calibration,SYN-MC-18-000685,,325.00,Pass
c1759cec-3e13-5e7d-a325-aa9281c9e225,DL-BE-30049,2018-05-14,2019-05-14,Montreal Calibration,SYN-MC-18-000686,,410.00,Pass
8b17c170-2e64-50ca-8b92-e8d8defbfcf1,GEO-SE-30002,2018-05-14,2019-05-14,Montreal Calibration,SYN-MC-18-000687,,255.00,Pass
ad208c7d-6cec-5d75-b1f9-fec29e4eeded,GEO-UM-40012,2018-05-14,2019-05-14,Montreal Calibration,SYN-MC-18-000688,,250.00,Adjusted
aa75eeca-9726-51e3-8e7a-04c34b7755c6,DL-BE-30026,2018-05-14,2019-05-14,Montreal Calibration,SYN-MC-18-000689,,460.00,Pass
5293665e-6872-509b-8504-72d6c726530b,GEO-BG-30027,2018-05-15,2019-05-15,Montreal Calibration,SYN-MC-18-000690,,245.00,Pass
9dfce2fc-7760-5f55-890a-f8fa899c7e02,GEO-UM-40013,2018-05-16,2019-05-16,Montreal Calibration,SYN-MC-18-000691,,270.00,Pass
6319ed04-edcf-5050-b70c-2d96de9daa24,DL-BE-30008,2018-05-17,2019-05-17,Montreal Calibration,SYN-MC-18-000692,,465.00,Pass
6939c5c3-233f-513b-803b-65fc85f2f8ce,DL-UM-40013,2018-05-18,2019-05-18,Montreal Calibration,SYN-MC-18-000693,,445.00,Adjusted
406b9238-8270-54f2-b1b0-9c075d3b679f,SLM-S50-500000,2018-05-21,2019-05-21,Montreal Calibration,SYN-MC-18-000694,,370.00,Pass
6feddc15-199c-55f2-9132-d260d2b6e8ca,GEO-BG-30009,2018-05-22,2019-05-22,Montreal Calibration,SYN-MC-18-000695,,245.00,Pass
d55cca4d-d6c9-5bb6-81a3-ef1a3d02ddd5,DL-BE-30023,2018-05-31,2019-05-31,Montreal Calibration,SYN-MC-18-000696,,385.00,Pass
1c0667ca-a212-5dad-9464-e6a7a03c28e1,DL-UM-40014,2018-06-07,2019-06-07,Montreal Calibration,SYN-MC-18-000697,,425.00,Pass
d58a8fbe-ae04-52b0-a0b4-9c9ca44a5b6c,GEO-C22-450002,2018-06-11,2019-06-11,,SYN-FACTORY-000698,,,Pass
d972d6f7-2c0b-50c7-ba47-94e2c3bb66cd,SLM-S50-500008,2018-06-14,2019-06-14,Montreal Calibration,SYN-MC-18-000699,,360.00,Pass
000c9b9a-1f61-58a7-9a91-30f57c3a67d5,DL-UM-40016,2018-06-15,2019-06-15,,SYN-FACTORY-000700,,,Pass
1b426163-b93d-5fe7-a2ab-7825b6f68a10,GEO-UM-40016,2018-06-15,2019-06-15,,SYN-FACTORY-000701,,,Pass
5069dd99-b0c4-5c7b-8c48-71bd6a4fae8d,SLM-LD-5000000,2018-06-21,2019-06-21,Montreal Calibration,SYN-MC-18-000702,,320.00,Pass
ee9fe7bb-1ac7-5f95-994e-f405115c4da6,SLM-LD-PA-5000,2018-06-21,2019-06-21,Montreal Calibration,SYN-MC-18-000703,,315.00,Pass
afe47966-5954-50da-b38e-5417fb4fd398,SLM-LD-EL-700000,2018-06-21,2019-06-21,Montreal Calibration,SYN-MC-18-000704,,370.00,Pass
c40bd8a6-3df3-5339-ab4d-741e3ce50ee1,DL-UM-40012,2018-06-25,2018-06-26,Montreal Calibration,SYN-MC-18-000705,,360.00,Fail
2356067e-fae5-532a-b95d-90f2be0d420b,DL-UM-40004,2018-06-26,2019-06-26,Montreal Calibration,SYN-MC-18-000706,,455.00,Pass
8806115e-a5ff-590a-896d-4933786f7ffe,GEO-UM-40014,2018-06-27,2019-06-27,Montreal Calibration,SYN-MC-18-000707,,275.00,Pass
0b95085e-f234-5486-a123-214e668d5d9e,DL-BE-30031,2018-07-01,2019-07-01,Montreal Calibration,SYN-MC-18-000708,,390.00,Pass
44c201d6-55dc-5f49-bc89-6c2ddc9f70fe,GEO-BG-30032,2018-07-09,2019-07-09,Montreal Calibration,SYN-MC-18-000709,,265.00,Pass
21ec30c0-8134-50c5-aff8-dc4f822b8a63,GEO-BG-30017,2018-07-10,2019-07-10,Montreal Calibration,SYN-MC-18-000710,,280.00,Pass
7ee2ac71-a334-5bd8-8e6f-21fd6cec1fe2,GEO-BG-30016,2018-07-16,2019-07-16,Montreal Calibration,SYN-MC-18-000711,,265.00,Pass
c3fc448d-44fe-58e0-a9a8-0a976a8a10ca,DL-BE-30054,2018-07-16,2019-07-16,Montreal Calibration,SYN-MC-18-000712,,445.00,Pass
26bf95a9-3a8b-5c2c-a3f8-4632013c8c73,DL-UM-40017,2018-07-17,2019-07-17,,SYN-FACTORY-000713,,,Pass
22334687-e2c3-568f-8c13-a764b7265393,GEO-UM-40017,2018-07-17,2019-07-17,,SYN-FACTORY-000714,,,Pass
9a9d76eb-90bb-5e9e-b78e-2e43b379c1ff,GEO-UM-40010,2018-07-20,2019-07-20,Montreal Calibration,SYN-MC-18-000715,,300.00,Pass
be855389-08e1-541e-8e33-cdd95939bfed,GEO-BG-30028,2018-07-20,2019-07-20,Montreal Calibration,SYN-MC-18-000716,,220.00,Pass
30c5e845-6bbf-5b53-a583-858f543a6932,DL-BE-30051,2018-07-23,2019-07-23,Montreal Calibration,SYN-MC-18-000717,,440.00,Pass
e34de4a3-c4f8-5da5-9105-4cbfa6f0bc67,DL-BE-30030,2018-07-26,2019-07-26,Montreal Calibration,SYN-MC-18-000718,,460.00,Pass
a6b12998-6354-5820-a9cf-fc0ee1b0409e,SLM-S50-500005,2018-08-02,2019-08-02,Montreal Calibration,SYN-MC-18-000719,,385.00,Pass
5927fca3-d4ac-52ff-a726-b9bdb43bd7e0,GEO-UM-40004,2018-08-03,2019-08-03,Montreal Calibration,SYN-MC-18-000720,,225.00,Pass
1a1a2eb3-30e9-5b5f-93e9-1b202cb15734,DL-UM-40003,2018-08-06,2019-08-06,Montreal Calibration,SYN-MC-18-000721,,465.00,Pass
2bae4683-7a9c-5dc8-9b52-b8ff4ee45479,GEO-UM-40003,2018-08-06,2019-08-06,Montreal Calibration,SYN-MC-18-000722,,240.00,Pass
aa839d91-81e1-5409-94c8-e9eb996b285e,GEO-V12-400004,2018-08-09,2019-08-09,Montreal Calibration,SYN-MC-18-000723,,230.00,Adjusted
6b133367-7d0e-565b-b2cf-326b87f442fa,DL-BE-30015,2018-08-09,2019-08-09,Montreal Calibration,SYN-MC-18-000724,,385.00,Pass
62c99fa7-4249-5a30-9701-6d3c871877e0,GEO-BG-30021,2018-08-13,2019-08-13,Montreal Calibration,SYN-MC-18-000725,,240.00,Pass
c0a30ddf-18df-51ae-80f1-d574a2923938,DL-BE-30009,2018-08-15,2019-08-15,Montreal Calibration,SYN-MC-18-000726,,380.00,Pass
27e484c1-10ac-545c-8f25-846c8b0eb253,GEO-BG-30020,2018-08-15,2019-08-15,Montreal Calibration,SYN-MC-18-000727,,230.00,Pass
c8b563db-220c-5d71-a93b-065a9882b1fc,DL-BE-30018,2018-08-20,2019-08-20,Montreal Calibration,SYN-MC-18-000728,,460.00,Pass
e867fd15-7dbd-5472-bcd1-c1fa58503d48,AC-5001,2018-09-10,2019-09-10,Montreal Calibration,SYN-MC-18-000729,,200.00,Pass
f7105827-e452-56cb-a567-2f67470db467,DL-BE-30013,2018-09-13,2019-09-13,Montreal Calibration,SYN-MC-18-000730,,480.00,Pass
82890a9c-f507-5f3a-a0b0-bbba14c2854a,DL-BE-30007,2018-09-13,2019-09-13,Montreal Calibration,SYN-MC-18-000731,,460.00,Pass
fe8501bd-2de7-5c8e-9e47-e88a74879a8a,DL-BE-30046,2018-09-16,2019-09-16,Montreal Calibration,SYN-MC-18-000732,,435.00,Pass
d9d4ace1-50b3-5d43-b923-dc26fe72964f,GEO-V12-400005,2018-09-17,2019-09-17,Montreal Calibration,SYN-MC-18-000733,,260.00,Pass
1acff194-b125-57be-b293-973bd193093a,DL-D10-300003,2018-09-17,2019-09-17,,SYN-FACTORY-000734,,,Pass
3254a281-b35b-507c-9450-8f1cfcdaaa97,DL-UM-40018,2018-09-24,2019-09-24,,SYN-FACTORY-000735,,,Pass
bb3371e6-0075-540c-ab5d-128924a5a83d,GEO-UM-40018,2018-09-24,2019-09-24,,SYN-FACTORY-000736,,,Pass
c99c972f-2b31-5746-84f7-1924e3baf357,DL-BE-30045,2018-10-08,2019-10-08,Montreal Calibration,SYN-MC-18-000737,,460.00,Pass
53cc560f-9eb6-550b-bcc5-506bb81b72f1,TS-62000000,2018-10-09,2019-10-09,Montreal Calibration,SYN-MC-18-000738,,675.00,Pass
642878e9-fb25-55f3-a1e7-8789ea34ce42,GEO-V12-400003,2018-10-11,2019-10-11,Montreal Calibration,SYN-MC-18-000739,,285.00,Pass
76916f74-df39-5069-b7ac-79ecc6d53ee2,GEO-SE-30000,2018-10-12,2019-10-12,Montreal Calibration,SYN-MC-18-000740,,225.00,Pass
87e8dd0f-7e78-50f3-a9f7-cb93979b8697,DL-BE-30059,2018-10-15,2019-10-15,Montreal Calibration,SYN-MC-18-000741,,420.00,Pass
61e3b945-6c0b-5822-9fee-44fac4f12781,DL-BE-30043,2018-10-15,2019-10-15,Montreal Calibration,SYN-MC-18-000742,,425.00,Pass
dcb41e74-41d9-53f2-a03a-234a2f92d83f,GEO-BG-30024,2018-10-15,2019-10-15,Montreal Calibration,SYN-MC-18-000743,,265.00,Pass
b08fe32f-6bab-52ac-a507-b23e9ea13873,DL-BE-30016,2018-10-16,2019-10-16,Montreal Calibration,SYN-MC-18-000744,,405.00,Pass
7f92ffba-0809-5ed5-9042-d3f89ac925b9,DL-BE-30034,2018-10-16,2019-10-16,Montreal Calibration,SYN-MC-18-000745,,375.00,Pass
2857de19-4a04-5805-b5e4-1f0634aca766,GEO-UM-40008,2018-10-19,2018-10-30,Montreal Calibration,SYN-MC-18-000746,,290.00,Fail
5674b39d-95f1-5b71-981d-8c295e40b94e,SLM-S50-500009,2018-10-24,2019-10-24,Montreal Calibration,SYN-MC-18-000747,,315.00,Pass
53f54132-d9b1-5a2e-ac82-071e294bf081,DL-BE-30050,2018-10-24,2019-10-24,Montreal Calibration,SYN-MC-18-000748,,430.00,Pass
893744ae-6d4d-5c0e-ba1d-f38e61373b4a,DL-UM-40008,2018-10-25,2019-10-25,Montreal Calibration,SYN-MC-18-000749,,440.00,Pass
976e688b-b5c2-5c6b-85e4-16514f966911,DL-UM-40013,2018-10-29,2019-10-29,Montreal Calibration,SYN-MC-18-000750,,415.00,Adjusted
d8e95180-2e0d-585b-9cd5-307519ca8ed9,GEO-UM-40001,2018-11-01,2019-11-01,Montreal Calibration,SYN-MC-18-000751,,240.00,Pass
9ef26fb2-067b-533b-90f3-34dd75a0dda1,DL-UM-40001,2018-11-05,2017-09-15,Montreal Calibration,SYN-MC-18-000752,,480.00,Fail
0af2d025-9034-5a75-83d4-ecd85ed53130,GEO-BG-30026,2018-11-07,2019-11-07,Montreal Calibration,SYN-MC-18-000753,,280.00,Adjusted
971d2c15-5e1a-52d2-b0db-39eeca51bfe5,GEO-BG-30031,2018-11-07,2019-11-07,Montreal Calibration,SYN-MC-18-000754,,265.00,Pass
7cfd503b-073e-535e-8cab-a43ab871b9b4,DL-BE-30061,2018-11-15,2019-11-15,Montreal Calibration,SYN-MC-18-000755,,450.00,Pass
2d039e45-7233-5427-90b6-09898278abe3,DL-BE-30000,2018-11-19,2019-11-19,Montreal Calibration,SYN-MC-18-000756,,400.00,Pass
34e3ecb9-bcb5-54b8-b794-018d398506e3,SLM-S50-500007,2018-11-19,2019-11-19,Montreal Calibration,SYN-MC-18-000757,,320.00,Pass
9d3cd677-bb08-56ce-8218-418391cadaf2,GEO-V12-400001,2018-11-29,2019-11-29,Montreal Calibration,SYN-MC-18-000758,,285.00,Pass
d606532b-6c65-5f0f-983a-69872e48e374,DL-BE-30022,2018-12-04,2019-12-04,Montreal Calibration,SYN-MC-18-000759,,415.00,Adjusted
8a09b526-616c-5c6e-8470-5883a67b3e4c,SLM-S50-500011,2018-12-10,2019-12-10,,SYN-FACTORY-000760,,,Pass
4a45eaa3-b563-5ac5-ad38-c70ed8e2d2f5,TLT-850000,2018-12-11,2020-12-11,Montreal Calibration,SYN-MC-18-000761,,190.00,Adjusted
b73e2fb6-65e3-5ed3-ba0c-37d533ba8804,SLM-S50-500001,2018-12-17,2019-12-17,Montreal Calibration,SYN-MC-18-000762,,325.00,Adjusted
8e419060-e13f-553f-8f20-6d5581ab8d5c,VWR-E-2000000,2018-12-17,2020-12-17,Montreal Calibration,SYN-MC-18-000763,,225.00,Pass
58d4c007-148d-5f16-802a-16400f69eff2,DL-BE-30056,2018-12-17,2019-12-17,Montreal Calibration,SYN-MC-18-000764,,370.00,Pass
6ee20c25-713d-565d-a467-12bcf45726ab,DL-UM-40019,2018-12-28,2019-12-28,,SYN-FACTORY-000765,,,Pass
aea23d25-5eb1-548a-bf69-996550869103,GEO-UM-40019,2018-12-28,2019-12-28,,SYN-FACTORY-000766,,,Pass
10a09019-562f-5eb5-85a8-1bab96bf83ec,DL-UM-40006,2018-12-31,2019-12-31,Montreal Calibration,SYN-MC-18-000767,,370.00,Pass
21bdf60b-eda3-5b72-876a-21c405219c00,GEO-SE-30001,2019-01-01,2020-01-01,Montreal Calibration,SYN-MC-19-000768,,270.00,Pass
348029f3-8e77-5199-8aaa-6891ba5ba8c4,DL-BE-30044,2019-01-03,2020-01-03,Montreal Calibration,SYN-MC-19-000769,,385.00,Pass
c4934721-ec8d-561b-8d69-5d995d216c2c,GEO-UM-40000,2019-01-07,2020-01-07,Montreal Calibration,SYN-MC-19-000770,,260.00,Pass
ceb6a37f-71e8-5050-a885-b052865182ca,GEO-UM-40008,2019-01-07,2020-01-07,Montreal Calibration,SYN-MC-19-000771,,270.00,Pass
86bc0f64-09af-5b38-ba59-9fee7a96c248,SLM-S50-500003,2019-01-15,2020-01-15,Montreal Calibration,SYN-MC-19-000772,,365.00,Pass
62117d6f-eb72-54e5-8de3-11d0b8e1e3b8,DL-BE-30022,2019-01-17,2020-01-17,Montreal Calibration,SYN-MC-19-000773,,480.00,Pass
76a16a92-ba7f-556a-b70d-1b41d410755a,GEO-V12-400007,2019-01-21,2020-01-21,,SYN-FACTORY-000774,,,Pass
f5ade966-ea44-5c23-b18e-e3932d87bdc3,DL-BE-30017,2019-01-28,2020-01-28,Montreal Calibration,SYN-MC-19-000775,,460.00,Adjusted
d6089672-85af-5ea8-8af9-814e9ee7a1ab,DL-UM-40000,2019-01-28,2020-01-28,Montreal Calibration,SYN-MC-19-000776,,375.00,Adjusted
68fc78cb-db88-5a8f-8ade-00f53c2c8e88,DL-BE-30056,2019-01-29,2020-01-29,Montreal Calibration,SYN-MC-19-000777,,465.00,Pass
e6c3fe9c-0477-5bea-b119-f8923a59c3fa,AQDS-900000,2019-02-05,2020-02-05,,SYN-FACTORY-000778,,,Pass
b97872ad-148a-5158-9455-0c574ae12356,DL-UM-40020,2019-02-07,2020-02-07,,SYN-FACTORY-000779,,,Pass
e20e2666-f24e-55c3-9b32-f81baa73c581,GEO-UM-40020,2019-02-07,2020-02-07,,SYN-FACTORY-000780,,,Pass
90d66eb0-0cc1-5fcb-bb3f-5fcf7b799208,SLM-S50-500010,2019-02-08,2020-02-08,Montreal Calibration,SYN-MC-19-000781,,340.00,Pass
a7e30607-b485-5e82-b47a-3fca7e67f258,SLM-S50-500000,2019-02-18,2020-02-18,Montreal Calibration,SYN-MC-19-000782,,370.00,Pass
3667f489-239b-5ffc-8a3d-da6c9c7cf8fb,GEO-SE-30001,2019-02-21,2020-02-21,Montreal Calibration,SYN-MC-19-000783,,225.00,Pass
29b38719-3980-570c-9e3c-72ae84c55e5f,DL-BE-30058,2019-02-25,2020-02-25,Montreal Calibration,SYN-MC-19-000784,,405.00,Pass
9467335e-485e-5659-9ff9-6d90c2dd7f35,DL-D10-300001,2019-02-26,2020-02-26,Montreal Calibration,SYN-MC-19-000785,,385.00,Pass
7db47bb6-7d5a-5a69-b36e-1da7baffc278,DL-BE-30035,2019-02-28,2020-02-28,Montreal Calibration,SYN-MC-19-000786,,365.00,Pass
99a4aa29-f91d-50ed-85d2-e979c4588963,SLM-S50-500002,2019-03-03,2020-03-03,Montreal Calibration,SYN-MC-19-000787,,355.00,Pass
a6f7db78-738f-564b-83fb-21a82e075936,SLM-S50-500012,2019-03-07,2020-03-07,,SYN-FACTORY-000788,,,Pass
9ecdde17-882c-52bb-bf74-e57d7008e3a0,GEO-UM-40007,2019-03-08,2020-03-08,Montreal Calibration,SYN-MC-19-000789,,235.00,Pass
e48138f4-8ffa-5f34-a868-e074d6169015,GEO-V12-400002,2019-03-11,2020-03-11,Montreal Calibration,SYN-MC-19-000790,,235.00,Pass
f4425d03-136d-5b15-8a5e-f59359404831,DL-UM-40016,2019-03-15,2020-03-15,Montreal Calibration,SYN-MC-19-000791,,450.00,Pass
0114b2ad-b22c-5930-81b4-6c4e40abda58,GEO-BG-30029,2019-03-16,2020-03-16,Montreal Calibration,SYN-MC-19-000792,,275.00,Pass
d5bda0f4-7b04-508f-b784-1d6527daa0d5,VWR-70001,2019-03-18,2021-03-18,Montreal Calibration,SYN-MC-19-000793,,235.00,Pass
38a18662-ca33-55ea-befd-78f0c5360843,GEO-UM-40005,2019-03-18,2020-03-18,Montreal Calibration,SYN-MC-19-000794,,265.00,Pass
d6a5fa6e-c871-5dc4-9b0d-e11e0f47d54d,DL-UM-40008,2019-03-19,2020-03-19,Montreal Calibration,SYN-MC-19-000795,,460.00,Pass
110d520d-b40d-5afc-aa14-f609a54c8703,DL-BE-30033,2019-03-20,2020-03-20,Montreal Calibration,SYN-MC-19-000796,,470.00,Pass
12f12472-120e-5460-b431-cbac24ac0ab4,GEO-V12-400006,2019-03-21,2020-03-21,Montreal Calibration,SYN-MC-19-000797,,220.00,Pass
ed29c72b-8561-5341-8508-71c353f010c7,DL-BE-30041,2019-03-22,2020-03-22,Montreal Calibration,SYN-MC-19-000798,,390.00,Pass
7af7212a-bb62-5ced-a69b-ade9f9760e93,SLM-S50-500006,2019-03-22,2020-03-22,Montreal Calibration,SYN-MC-19-000799,,370.00,Pass
1fb54aac-32d6-5f83-a309-040faed4ceeb,DL-UM-40021,2019-03-25,2020-03-25,,SYN-FACTORY-000800,,,Pass
08e61b04-a1ce-598c-bf40-74b5e6ef5fa1,GEO-UM-40021,2019-03-25,2020-03-25,,SYN-FACTORY-000801,,,Pass
59f2a671-0d3e-50ad-99df-a82cd6aca0c2,GEO-BG-30025,2019-03-25,2020-03-25,Montreal Calibration,SYN-MC-19-000802,,250.00,Pass
252d24e9-e00d-55df-8554-5e9f04cd9b26,GEO-UM-40016,2019-03-29,2020-03-29,Montreal Calibration,SYN-MC-19-000803,,255.00,Pass
3a25e1a0-8d5a-52f7-800b-391d08b4aa8c,GEO-SE-30002,2019-04-01,2020-04-01,Montreal Calibration,SYN-MC-19-000804,,230.00,Pass
7c337da5-eef7-5a94-a5ea-9a8ebfafec8e,DL-D10-300000,2019-04-01,2020-04-01,Montreal Calibration,SYN-MC-19-000805,,480.00,Pass
22143b07-f13a-5c43-84cd-e3c7c482ba6e,GEO-BG-30009,2019-04-02,2020-04-02,Montreal Calibration,SYN-MC-19-000806,,240.00,Pass
85d69970-689d-5233-a8bb-01f6b001093e,DL-BE-30027,2019-04-03,2020-04-03,Montreal Calibration,SYN-MC-19-000807,,480.00,Pass
09040a06-ea73-59a6-b166-c2fd56d7f233,GEO-V12-400008,2019-04-05,2020-04-05,,SYN-FACTORY-000808,,,Pass
46f0c405-3659-5302-9d94-e3b6a9759dd8,DL-BE-30019,2019-04-08,2019-04-16,Montreal Calibration,SYN-MC-19-000809,,470.00,Fail
36323ee5-f6ac-53d4-928b-010a96cab552,DL-BE-30032,2019-04-08,2020-04-08,Montreal Calibration,SYN-MC-19-000810,,390.00,Pass
6c54b9b3-87dc-55f6-80d2-c32905fe6ae3,DL-BE-30008,2019-04-09,2020-04-09,Montreal Calibration,SYN-MC-19-000811,,430.00,Pass
619b2a6b-4a8f-5f26-b61e-9dfb42e49035,GEO-C22-450001,2019-04-15,2020-04-15,Montreal Calibration,SYN-MC-19-000812,,260.00,Pass
c2a868ed-5f66-5715-837e-9ddadda60e98,DL-UM-40009,2019-04-16,2020-04-16,Montreal Calibration,SYN-MC-19-000813,,465.00,Pass
b94f612c-6342-5bd7-b235-0e63fc61579a,DL-BE-30031,2019-04-19,2019-07-01,Montreal Calibration,SYN-MC-19-000814,,480.00,Fail
9c0a2a10-71f2-57e7-bb59-d2c90c052a51,GEO-UM-40009,2019-04-22,2020-04-22,Montreal Calibration,SYN-MC-19-000815,,260.00,Pass
49e7c9fb-9e5b-5288-973b-c340d1737a74,DL-BE-30011,2019-04-23,2020-04-23,Montreal Calibration,SYN-MC-19-000816,,435.00,Pass
2a858bda-2ea8-5dd6-8b38-788a792b05eb,GEO-BG-30027,2019-04-24,2020-04-24,Montreal Calibration,SYN-MC-19-000817,,240.00,Pass
aab9365c-3332-5e1d-9ce9-064dd4e66d60,DL-UM-40014,2019-04-29,2020-04-29,Montreal Calibration,SYN-MC-19-000818,,425.00,Pass
22f317c8-2fbb-5914-81c7-ad35da4ccf9a,DL-BE-30023,2019-04-29,2020-04-29,Montreal Calibration,SYN-MC-19-000819,,440.00,Pass
33fa16fb-0140-5c70-b149-5aa6906ecb4b,SLM-S50-500005,2019-05-07,2020-05-07,Montreal Calibration,SYN-MC-19-000820,,290.00,Pass
dd047cd5-90fe-50c0-acc8-2540c79f3c9c,SLM-LD-5000000,2019-05-08,2020-05-08,Montreal Calibration,SYN-MC-19-000821,,300.00,Pass
78cdcadb-665a-5106-9865-542857dd485f,SLM-LD-PA-5000,2019-05-08,2020-05-08,Montreal Calibration,SYN-MC-19-000822,,325.00,Pass
55ebb8e7-657b-5f0a-8d1c-93729db14c95,SLM-LD-EL-700000,2019-05-08,2020-05-08,Montreal Calibration,SYN-MC-19-000823,,300.00,Pass
9cfac95b-48aa-55b6-a1b2-311f7ef8ff43,DL-BE-30055,2019-05-09,2020-05-09,Montreal Calibration,SYN-MC-19-000824,,370.00,Pass
5a378871-6476-5712-9947-c11575b6cc6e,GEO-C22-450002,2019-05-10,2020-05-10,Montreal Calibration,SYN-MC-19-000825,,260.00,Adjusted
1d96ac37-f284-59ba-a4bc-9e9cc8034fe6,GEO-BG-30022,2019-05-13,2018-10-12,Montreal Calibration,SYN-MC-19-000826,,240.00,Fail
9d155601-9fb8-5aa5-8dc6-275931702a93,GEO-UM-40014,2019-05-13,2020-05-13,Montreal Calibration,SYN-MC-19-000827,,250.00,Adjusted
5b7b3d13-5d55-5a91-918e-9f6b301a58eb,GEO-V12-400009,2019-05-13,2020-05-13,,SYN-FACTORY-000828,,,Pass
65eb08d6-03a8-5b73-8ca3-428f239acdbc,SLM-S50-500008,2019-05-13,2020-05-13,Montreal Calibration,SYN-MC-19-000829,,345.00,Pass
8760ec95-c18b-5b81-a6c6-750684882812,DL-BE-30060,2019-05-14,2020-05-14,Montreal Calibration,SYN-MC-19-000830,,445.00,Pass
f3c891b0-4662-5648-9ff7-4cb2f292aa55,DL-BE-30020,2019-05-17,2020-05-17,Montreal Calibration,SYN-MC-19-000831,,365.00,Pass
89384348-5a14-55dd-bddf-ead07b8fe540,DL-UM-40001,2019-05-23,2020-05-23,Montreal Calibration,SYN-MC-19-000832,,445.00,Pass
fc56882a-8ce2-5494-9fc3-3f0ec3632693,DL-UM-40010,2019-05-27,2020-05-27,Montreal Calibration,SYN-MC-19-000833,,415.00,Pass
16023a52-0d8a-525a-8b22-2856e509884b,DL-BE-30019,2019-05-28,2020-05-28,Montreal Calibration,SYN-MC-19-000834,,375.00,Pass
d398d52e-068d-5e82-9371-a8155b753307,GEO-BG-30017,2019-06-10,2020-06-10,Montreal Calibration,SYN-MC-19-000835,,255.00,Pass
bab46d97-1648-5914-8759-0e3da52da507,GEO-BG-30007,2019-06-11,2020-06-11,Montreal Calibration,SYN-MC-19-000836,,290.00,Pass
7352fae3-96a2-5d7d-97f3-369e36496710,GEO-UM-40002,2019-06-13,2020-06-13,Montreal Calibration,SYN-MC-19-000837,,255.00,Adjusted
