LineId,TransactionName,AssetId,StatusBefore,StatusAfter,KitRole,Orientation,PowerSource,Condition,Processed,Notes
69c072ad-c218-5a40-839e-5f977c557aa9,TXN-002871,DL-BE-30000,Deployed,CheckedOut,,,,Good,TRUE,
6e02a12e-935f-53c6-815b-672efe158d33,TXN-002871,GEO-BG-30001,Deployed,CheckedOut,,,,Good,TRUE,
9a63ef7c-078e-5e67-bc50-81fb82c88826,TXN-002872,DL-UM-40002,CheckedOut,Available,,,,Good,TRUE,
a54e1441-f440-5d9f-b507-301d00d26c02,TXN-002872,GEO-UM-40002,CheckedOut,Available,,,,Good,TRUE,
bf6422ae-e5a5-525d-bffa-4874a95a2238,TXN-002873,DL-BE-30013,CheckedOut,Available,,,,Good,TRUE,
0031c913-45b2-5bc7-9468-e77b34a720b3,TXN-002873,GEO-BG-30011,CheckedOut,Available,,,,Good,TRUE,
f5771298-c69d-597e-870e-020e3fbccc40,TXN-002874,DL-BE-30058,CheckedOut,Available,,,,Good,TRUE,
4db96a2f-d620-5505-8403-38879ae3c84c,TXN-002875,DL-BE-30034,Deployed,CheckedOut,,,,Good,TRUE,
4a6d802c-d7b3-52f6-bb03-c366651c4357,TXN-002875,GEO-BG-30024,Deployed,CheckedOut,,,,Good,TRUE,
0c2cf60a-32d8-5201-bfec-2453f087bc40,TXN-002876,DST-5016,Available,Available,,,,,TRUE,
a9046277-6ffc-5d3d-90d5-8336fda96877,TXN-002877,DL-BE-30024,Available,CheckedOut,,,,,TRUE,
d09ee90b-37d8-51bc-bc71-a29c918771fa,TXN-002878,DL-BE-30011,InCalibration,Available,,,,,TRUE,
9c7145be-ffad-57a8-b079-0ee22f3d03ac,TXN-002879,DL-BE-30029,Available,Deployed,Primary,,Solar,,TRUE,
c488df29-10eb-5ea8-9164-00408e69a901,TXN-002880,DL-BE-30013,Available,InCalibration,,,,,TRUE,
c537bb98-4b04-58b5-abd8-9e656c86e534,TXN-002880,GEO-BG-30011,Available,InCalibration,,,,,TRUE,
1b38d9f8-24dc-5316-8b4e-6b45a51c5f3b,TXN-002881,TLT-850000,NeedsRepair,InCalibration,,,,,TRUE,
d0d2dbea-7fbd-56b2-bac0-8447b18442bf,TXN-002882,DL-BE-30046,Deployed,CheckedOut,,,,Good,TRUE,
108a0667-c98a-5a6f-8eb5-9716489ddc24,TXN-002883,DL-BE-30000,CheckedOut,Available,,,,Good,TRUE,
52ee919f-10af-57ba-b87d-da3310d41f50,TXN-002883,GEO-BG-30001,CheckedOut,Available,,,,NeedsService,TRUE,
80c7b51f-549d-5e32-bda9-019f56032edb,TXN-002884,GEO-BG-30001,Available,NeedsRepair,,,,,TRUE,
271e382c-3dab-53d9-b190-01ac6db0257d,TXN-002885,DL-BE-30024,CheckedOut,Deployed,Primary,,Solar,,TRUE,
fb5323fb-6d9c-5800-b6d2-4e0e1d7a71a4,TXN-002886,DL-BE-30046,CheckedOut,Available,,,,Good,TRUE,
e5e63acd-4ce2-5f19-9d6e-d9f76f410555,TXN-002887,DL-BE-30034,CheckedOut,Available,,,,Good,TRUE,
b0db6faf-e5e2-5c83-be23-ddaff3418a2a,TXN-002887,GEO-BG-30024,CheckedOut,Available,,,,Good,TRUE,
aa78cda4-e9eb-548b-a8d2-e54cedbce6df,TXN-002888,SLM-UA-40000,Available,InCalibration,,,,,TRUE,
8461ae76-f737-5164-b992-37e2fa2c3954,TXN-002889,SLM-LD-5000000,CheckedOut,Available,,,,Good,TRUE,
4a66783f-9cdc-5505-a7fe-75b6eda2f937,TXN-002890,DL-BE-30034,Available,InCalibration,,,,,TRUE,
3aac3540-a5b9-5c34-ae40-f25bc3610d4c,TXN-002890,GEO-BG-30024,Available,InCalibration,,,,,TRUE,
d91ca7a9-75d8-583f-8425-62cbe246145f,TXN-002891,DL-BE-30000,Available,InCalibration,,,,,TRUE,
15c011f9-31c6-5201-bd41-3c34dc62a715,TXN-002892,DL-BE-30058,Available,InCalibration,,,,,TRUE,
72b3f4d0-7dfb-5f42-8fd1-93b7fbc561bd,TXN-002893,DL-BE-30002,Available,CheckedOut,,,,,TRUE,
9644d5b9-6e29-5a6d-8474-ca862c71af2a,TXN-002894,GEO-BG-30020,Available,InCalibration,,,,,TRUE,
cfa4f56f-5a0d-5c21-be98-a66fd8a87c65,TXN-002895,DL-BE-30060,Available,Deployed,Primary,,Battery,,TRUE,
46dd3ab0-9961-5cd4-993e-687cb199fe60,TXN-002896,DL-BE-30002,CheckedOut,Deployed,Primary,,Battery,,TRUE,
dfd86b7a-378d-57b5-8aa6-e9ba9e300079,TXN-002897,DL-BE-30050,InCalibration,Available,,,,,TRUE,
af57862c-5873-5046-a39a-6196525b7f19,TXN-002898,DL-BE-30021,Deployed,CheckedOut,,,,Good,TRUE,
3a7fdba6-6cf3-57c3-9445-8760b7329f7a,TXN-002899,DL-BE-30021,CheckedOut,Available,,,,Good,TRUE,
51aabc63-0249-5453-9482-9a7fa689e8d2,TXN-002900,GEO-BG-30015,InCalibration,Available,,,,,TRUE,
63c331dd-2834-546f-987d-60d17958ac21,TXN-002901,DL-BE-30032,Deployed,CheckedOut,,,,Good,TRUE,
5b66a970-1478-5af0-b134-f5b5287130d2,TXN-002902,DL-BE-30032,CheckedOut,Available,,,,Good,TRUE,
aae7cc92-fd66-520a-8ec9-eedc39e6ec5b,TXN-002903,DL-UM-40002,Available,CheckedOut,,,,,TRUE,
3620a8fc-7692-5834-93a9-82535a955303,TXN-002903,GEO-UM-40002,Available,CheckedOut,,,,,TRUE,
781da0a7-7aa1-5503-a1a8-0c2115bbea23,TXN-002904,TLT-850000,InCalibration,Available,,,,,TRUE,
88730878-fd49-5738-91a9-4af70dce0399,TXN-002905,DL-BE-30041,Deployed,CheckedOut,,,,NeedsService,TRUE,
17ea38b4-112f-5b60-be01-e1abcad1f185,TXN-002905,GEO-BG-30029,Deployed,CheckedOut,,,,Good,TRUE,
6cde4ea5-b685-58b0-b008-aaf1e8e73919,TXN-002906,DL-BE-30041,CheckedOut,NeedsRepair,,,,,TRUE,
d8169d89-548a-5b2a-a8f6-8390dd059743,TXN-002907,DL-BE-30055,NeedsRepair,Available,,,,,TRUE,
444ade3b-dce3-5480-bb3f-21c83deed8d2,TXN-002908,GEO-BG-30011,InCalibration,Available,,,,,TRUE,
c8b1039e-a8c0-50c9-a93a-4fe8a0223a8b,TXN-002909,DL-BE-30057,Deployed,CheckedOut,,,,Good,TRUE,
245d3435-4e93-5530-83be-bf8adb9733ae,TXN-002910,DL-BE-30059,NeedsRepair,Available,,,,,TRUE,
185c737c-d6f5-54ea-a50d-3896b1804d66,TXN-002911,SLM-UA-40000,InCalibration,Available,,,,,TRUE,
ee5c063a-58ca-5e92-bab3-6592c469d40a,TXN-002912,DL-UM-40002,CheckedOut,Deployed,Primary,,Battery,,TRUE,
552e7cff-1f69-5d83-9baf-f4ede876c213,TXN-002912,GEO-UM-40002,CheckedOut,Deployed,Sensor1,S,Battery,,TRUE,
1d7aafc2-20f2-572e-93f1-50814589de86,TXN-002913,DL-BE-30000,InCalibration,InCalibration,,,,,TRUE,
cacbbb1f-8244-54b5-b18f-b97316b0dfd1,TXN-002913,GEO-BG-30001,NeedsRepair,NeedsRepair,,,,,TRUE,
d627b152-2a09-571a-a9e6-ceb7da73cb4b,TXN-002913,DST-5002,Available,Available,,,,,TRUE,
ba0826ed-befc-5826-9b9a-7a5717d5d6ff,TXN-002913,GEO-BG-30006,Available,Available,,,,,TRUE,
1acce50d-a56a-5cc7-9948-4707a3ab5452,TXN-002913,DL-BE-30011,Available,Available,,,,,TRUE,
b7b829fa-8260-54a6-979c-c03d6251bb93,TXN-002913,DL-BE-30012,Deployed,Deployed,,,,,TRUE,
9c91f811-9729-571c-8ef4-3ab8d85aaf10,TXN-002913,DL-BE-30016,Deployed,Deployed,,,,,TRUE,
fd7773eb-c099-5bf1-95a5-068e9a0b1e0c,TXN-002913,GEO-BG-30010,InCalibration,InCalibration,,,,,TRUE,
68754e68-df22-5d82-8739-9690e9bccb0e,TXN-002913,DL-BE-30027,Deployed,Deployed,,,,,TRUE,
b77951cc-868f-5d7d-bbe6-ac51b20d0956,TXN-002913,GEO-BG-30015,Available,Available,,,,,TRUE,
4e383a6b-6a4a-5e16-b64e-10ea6064c482,TXN-002913,DST-5006,Available,Available,,,,,TRUE,
dcac3387-8ec6-5e98-b62e-c6976ac89905,TXN-002913,GEO-BG-30019,Deployed,Deployed,,,,,TRUE,
6ecb76ac-224d-5e2e-8297-bd2e0f4a5831,TXN-002913,DL-BE-30039,Deployed,Deployed,,,,,TRUE,
3834a49b-2120-5544-8fd0-4260863a560b,TXN-002913,DST-5008,Available,Available,,,,,TRUE,
a9fb6126-0eee-569b-9722-8ca5db54c829,TXN-002913,DL-BE-30046,Available,Available,,,,,TRUE,
7ef6bc6c-59cb-5f0f-a078-7d47eb232919,TXN-002913,GEO-BG-30025,Deployed,Deployed,,,,,TRUE,
5f8ccbaa-f539-598e-aed1-168c477aebe3,TXN-002913,GEO-UM-40000,Deployed,Deployed,,,,,TRUE,
13947e15-f4e5-5569-974d-f2ba4fba4e0d,TXN-002913,DL-BE-30050,Available,Available,,,,,TRUE,
e9794b1b-dcc6-51c0-a85a-d96f7d5cbb05,TXN-002913,DL-BE-30059,Available,Available,,,,,TRUE,
1e693581-26f1-5bd5-a33e-0851f7ee04fb,TXN-002913,DST-5011,Available,Available,,,,,TRUE,
3f69004e-ae5e-5cf7-9489-af317bd4e4bf,TXN-002913,SLM-LD-5000000,Available,Available,,,,,TRUE,
001b45fe-0fe7-53b8-a8fa-90d6f972b065,TXN-002913,GEO-SE-30001,InCalibration,InCalibration,,,,,TRUE,
15533510-4f7a-5adf-84fc-be45f593d675,TXN-002913,GEO-SE-30002,Available,Available,,,,,TRUE,
98a3878a-dda2-540d-8a63-1ec412debc0f,TXN-002913,DST-5016,Available,Available,,,,,TRUE,
e6ea9e48-4e53-5f4a-a794-8f99b239ec23,TXN-002914,DL-BE-30013,InCalibration,Available,,,,,TRUE,
8b25b2f4-6b48-5bf9-a628-eca040b3a793,TXN-002915,DL-BE-30006,Deployed,Deployed,,,,,TRUE,
d980dde1-ce21-5731-99fa-77f913e371b9,TXN-002915,GEO-BG-30004,Deployed,Deployed,,,,,TRUE,
809258f0-db8d-5456-9277-1f7e69f224e8,TXN-002916,DL-BE-30007,Available,InCalibration,,,,,TRUE,
628c644f-80c1-5c2a-ae93-8fb8ee696143,TXN-002917,GEO-BG-30010,InCalibration,Available,,,,,TRUE,
b35be461-30df-505a-b0c7-59f32419a524,TXN-002918,GEO-SE-30001,InCalibration,Available,,,,,TRUE,
0a45bec4-1fc7-5ad3-91bb-7f5387b61a7a,TXN-002919,GEO-BG-30029,CheckedOut,Available,,,,Good,TRUE,
f446f76a-e50a-5572-8286-caa94d0881b3,TXN-002920,DL-BE-30048,Deployed,Deployed,,,,,TRUE,
2f67b12c-9169-55eb-b263-fdb6c5c0e83f,TXN-002921,DL-BE-30057,CheckedOut,Available,,,,Good,TRUE,
cc6458bc-f583-52d4-a3cf-af5884569681,TXN-002922,DL-BE-30021,Available,InCalibration,,,,,TRUE,
e32e2319-f8df-5acf-9b1a-92ec7d675fb4,TXN-002923,GEO-BG-30017,NeedsRepair,Available,,,,,TRUE,
3f7b5e15-4c11-5305-8edf-eddf80b0eadc,TXN-002924,DL-BE-30013,Available,CheckedOut,,,,,TRUE,
c293e2be-41ae-5260-81f5-5647ff5c2b7b,TXN-002924,GEO-BG-30011,Available,CheckedOut,,,,,TRUE,
891c4221-3cfc-5911-b092-42194b36804c,TXN-002925,GEO-BG-30020,InCalibration,Available,,,,,TRUE,
8b94f12f-4492-537a-9daa-42a97cbf6fa0,TXN-002926,DL-BE-30024,Deployed,CheckedOut,,,,Good,TRUE,
74884946-844d-53c6-a0fe-302f5f074602,TXN-002927,DL-BE-30059,Available,InCalibration,,,,,TRUE,
c349b834-b932-5cfa-a487-e603ec1c6dfe,TXN-002928,DL-BE-30057,Available,CheckedOut,,,,,TRUE,
ddfd06a8-48a1-547b-a696-7bb9a0b6b5e8,TXN-002929,DL-BE-30034,InCalibration,InCalibration,,,,,TRUE,
64daf081-7d95-55c6-8292-e92c6bc48a5a,TXN-002929,DL-BE-30040,Deployed,Deployed,,,,,TRUE,
d9e9d1c9-5ea4-5658-9dec-5827564abba1,TXN-002929,GEO-BG-30024,InCalibration,InCalibration,,,,,TRUE,
3aaccaa5-d2d1-5b05-8935-896757300a13,TXN-002929,DST-5009,Available,Available,,,,,TRUE,
95e897d9-3760-5eb7-8a1a-67ca40d8aa1d,TXN-002929,GEO-BG-30026,Available,Available,,,,,TRUE,
1b8c3fac-d2af-52e0-92ca-b991cca90b43,TXN-002929,GEO-BG-30030,Available,Available,,,,,TRUE,
2d51fa4b-36ea-5590-ac7b-989d34f81c95,TXN-002929,SLM-UA-40000,Available,Available,,,,,TRUE,
b41e23df-e8e8-5997-87a3-3d2500fc901e,TXN-002930,DL-BE-30013,CheckedOut,Deployed,Primary,,External,,TRUE,
3d084d99-fed8-5ded-9d96-9820a586a699,TXN-002930,GEO-BG-30011,CheckedOut,Deployed,Sensor1,E,External,,TRUE,
28c4eb18-0079-5f1f-b786-1f06687425f3,TXN-002931,DL-UM-40000,Deployed,CheckedOut,,,,Good,TRUE,
a6498ac9-2fd2-593e-880e-809b5e1c9131,TXN-002931,GEO-UM-40000,Deployed,CheckedOut,,,,Good,TRUE,
e4d51070-c768-53c9-ab0a-fbd130b5fbd6,TXN-002932,DL-BE-30057,CheckedOut,Deployed,Primary,,Battery,,TRUE,
c74944d3-a37a-51fa-a028-45629c067c42,TXN-002933,DL-BE-30032,Available,InCalibration,,,,,TRUE,
fa914c27-a21a-596a-b2ef-cc33020c0334,TXN-002934,DL-BE-30034,InCalibration,Available,,,,,TRUE,
8af7152d-9518-5f63-b700-6c0fc0612aa2,TXN-002935,DL-BE-30000,InCalibration,Available,,,,,TRUE,
f3f4091c-7c2f-5ef3-9ace-8d3c3146d7fa,TXN-002936,DL-BE-30055,Available,CheckedOut,,,,,TRUE,
6bc56bfb-24e2-5537-bed3-e065b13fbe81,TXN-002937,GEO-BG-30024,InCalibration,Available,,,,,TRUE,
80dd5447-2830-52f9-8e46-30bf6c6bae55,TXN-002938,DL-BE-30039,Deployed,Deployed,,,,,TRUE,
300dc64b-9d3f-5a3d-9c69-98fc94fc34e8,TXN-002939,DL-BE-30001,Deployed,Deployed,,,,,TRUE,
e294fdde-5728-5395-a059-1eaf46ccbdcf,TXN-002939,DL-BE-30006,Deployed,Deployed,,,,,TRUE,
9e13dd9e-d6ae-5baa-8471-52d66c6c6528,TXN-002939,DL-BE-30007,InCalibration,InCalibration,,,,,TRUE,
910e6231-d72b-55e3-a71d-0477b75c9d57,TXN-002939,DST-5001,Available,Available,,,,,TRUE,
0f48a5db-146e-5669-b9e7-6aca6d4e9dfc,TXN-002939,TLT-850000,Available,Available,,,,,TRUE,
bf2f945e-a940-51c4-9b19-898e0c80ab50,TXN-002939,DST-5003,Available,Available,,,,,TRUE,
e4581ae0-fb3a-5a60-a795-d405ed6a2ed7,TXN-002939,DL-BE-30021,InCalibration,InCalibration,,,,,TRUE,
8d784569-ffc7-5d6f-ace6-0747db3fc0f1,TXN-002939,DL-BE-30028,NeedsRepair,NeedsRepair,,,,,TRUE,
413fc27a-b977-50d0-a78f-415681a08913,TXN-002939,DL-BE-30029,Deployed,Deployed,,,,,TRUE,
c8a0ad95-6c4a-5567-b418-e1cc4786c1dc,TXN-002939,DST-5005,Available,Available,,,,,TRUE,
0de66a86-591e-592c-a38a-00877f50dfea,TXN-002939,DL-BE-30031,Deployed,Deployed,,,,,TRUE,
9e5d135b-25d0-5a45-8efe-bc26087bcbe5,TXN-002939,GEO-SE-30000,Available,Available,,,,,TRUE,
9c02b6b9-2dae-574a-91ee-f8dd3b35862d,TXN-002939,GEO-BG-30017,Available,Available,,,,,TRUE,
cbbc9925-06ed-56fe-8088-7a37c7bb9614,TXN-002939,DL-BE-30032,InCalibration,InCalibration,,,,,TRUE,
2faa00af-c7b5-55de-b111-2a349b45a8fd,TXN-002939,GEO-BG-30020,Available,Available,,,,,TRUE,
ffcda6dd-bc2e-595e-bb8c-a3f5825a392f,TXN-002939,DL-BE-30044,Deployed,Deployed,,,,,TRUE,
63c021b4-ec1d-52fd-bf93-3a816c55ecd5,TXN-002939,GEO-BG-30028,Available,Available,,,,,TRUE,
7906fee7-828c-5d45-a791-e283b82bdfe3,TXN-002939,DL-BE-30059,InCalibration,InCalibration,,,,,TRUE,
551c03d5-8769-52dd-b4f4-227b9268024c,TXN-002939,DST-5014,Available,Available,,,,,TRUE,
dbe664f4-7fe3-59f7-b404-803ae9e4a02b,TXN-002939,DST-5015,Available,Available,,,,,TRUE,
ff2c9795-5963-57ab-a7ca-ae1e52664900,TXN-002940,DL-BE-30038,Deployed,Deployed,,,,,TRUE,
1921adae-7544-5052-8ccb-66e6d31101d5,TXN-002941,GEO-BG-30001,NeedsRepair,Retired,,,,,TRUE,
8bfb3d2a-ec69-5058-b34f-820fe895e93f,TXN-002942,GEO-BG-30029,Available,InCalibration,,,,,TRUE,
fd36881a-f780-5b79-9843-1cbcb608b096,TXN-002943,SLM-LD-5000000,Available,CheckedOut,,,,,TRUE,
f95ad87c-3f6c-50b4-92a5-7545005ceac7,TXN-002944,DL-BE-30055,CheckedOut,Deployed,Primary,,Battery,,TRUE,
de20a969-eb3d-5d7c-b834-b0de0fadf20d,TXN-002945,DL-BE-30051,Deployed,CheckedOut,,,,Good,TRUE,
64734709-90eb-569b-8582-145873361d2a,TXN-002945,GEO-BG-30032,Deployed,CheckedOut,,,,Good,TRUE,
a035ce17-9635-58f7-b320-c4da2293bf72,TXN-002946,DL-BE-30052,Deployed,Deployed,,,,,TRUE,
9ebe8578-b4f6-501f-9310-08cf5145b061,TXN-002947,DL-BE-30034,Available,Deployed,Primary,,AC,,TRUE,
563b4aea-1e35-5695-a474-ce0dd3fd5020,TXN-002947,GEO-BG-30024,Available,Deployed,Sensor1,V,AC,,TRUE,
495a503d-371e-5faa-973a-abfdd74c723a,TXN-002947,GEO-BG-30026,Available,Deployed,Sensor2,S,AC,,TRUE,
d7ecdbe8-bd81-5d16-aa7b-c55d10ce63de,TXN-002948,DL-BE-30017,Deployed,Deployed,,,,,TRUE,
723d52c2-4887-59df-bff1-415d326f4edc,TXN-002948,DST-5004,Available,Available,,,,,TRUE,
bb05738b-e42f-5917-9a5b-1da9ee0eb4b1,TXN-002948,GEO-BG-30013,Available,Available,,,,,TRUE,
ce031438-0097-5111-b513-e36218e3a0ae,TXN-002948,GEO-BG-30016,Available,Available,,,,,TRUE,
48baa47a-6a13-5ea9-97d1-5b568f32e9d3,TXN-002948,GEO-BG-30023,Deployed,Deployed,,,,,TRUE,
eb64ba9f-a96a-5cd5-9fe3-ae232788755d,TXN-002948,DST-5007,Available,Available,,,,,TRUE,
59964b95-0169-560f-9076-437fc7b4416d,TXN-002948,DL-BE-30047,Deployed,Deployed,,,,,TRUE,
262734af-0c6e-5531-92e7-b957dec09fc9,TXN-002948,DST-5010,Available,Available,,,,,TRUE,
bed2c0aa-5b3d-5861-b458-08c810d27193,TXN-002948,GEO-BG-30027,Deployed,Deployed,,,,,TRUE,
6efbca59-4608-5d11-bc27-3dd930901c92,TXN-002948,DL-BE-30053,Deployed,Deployed,,,,,TRUE,
49efe4b6-897e-5ba5-8bea-d861ca09e932,TXN-002948,GEO-BG-30029,InCalibration,InCalibration,,,,,TRUE,
33d2d707-41a4-51cb-a3fe-89244a6f5f32,TXN-002948,DL-BE-30055,Deployed,Deployed,,,,,TRUE,
203729d0-a7ea-53ae-b9da-ac287da9aeec,TXN-002948,GEO-BG-30031,Deployed,Deployed,,,,,TRUE,
7b2eebed-3842-5c3d-80a1-03087f1530cf,TXN-002948,DL-BE-30058,InCalibration,InCalibration,,,,,TRUE,
5d48adf0-1c68-5ccc-b4df-891ec1e545d3,TXN-002948,DST-5012,Available,Available,,,,,TRUE,
b5f6b531-a87f-5cfd-867a-a14e96755a98,TXN-002948,DL-UM-40001,Deployed,Deployed,,,,,TRUE,
a5a79632-f910-5a87-9d59-96acfb5b8b18,TXN-002948,DST-5013,Available,Available,,,,,TRUE,
8d05c2a4-3758-504a-b822-61da91ef1bee,TXN-002949,DL-BE-30040,Deployed,Deployed,,,,,TRUE,
1d7a01bc-6c87-54a0-839a-d379524672cf,TXN-002950,DL-BE-30051,CheckedOut,Available,,,,Good,TRUE,
8c4ee962-b3b0-515a-9c7a-7da07309fad1,TXN-002950,GEO-BG-30032,CheckedOut,Available,,,,Good,TRUE,
eb4f5086-964a-58a9-b8e9-1ecabe1b9c67,TXN-002951,SLM-LD-5000000,CheckedOut,Available,,,,Good,TRUE,
ea840406-5ee7-51ac-b53e-19cfed39942b,TXN-002952,DL-BE-30057,Deployed,CheckedOut,,,,Good,TRUE,
f05ddb18-35d0-564a-9fb7-1b0dc978b278,TXN-002953,DL-BE-30058,InCalibration,NeedsRepair,,,,,TRUE,
66fee848-637d-50f5-a2aa-ed8a54ef64e5,TXN-002954,DL-BE-30011,Available,Deployed,Primary,,Battery,,TRUE,
88978a1e-bc97-5f10-ad4d-211fbbd51051,TXN-002954,GEO-BG-30015,Available,Deployed,Sensor1,V,Battery,,TRUE,
4325d39e-c518-5445-9c96-1bd2b727c45a,TXN-002955,DL-BE-30057,CheckedOut,Available,,,,Good,TRUE,
7b6486cc-faf7-5668-94cf-7221f49fb2ed,TXN-002956,DL-BE-30042,Deployed,Deployed,,,,,TRUE,
b853fb55-b5b2-5cb7-93fc-e7734b454627,TXN-002957,DL-BE-30002,Deployed,CheckedOut,,,,Good,TRUE,
2dcbd285-77a7-505f-96bf-f0feb276fad9,TXN-002958,DL-BE-30021,InCalibration,Available,,,,,TRUE,
e941c88b-6710-57c1-a852-eaa0eae54053,TXN-002959,DL-BE-30000,Available,CheckedOut,,,,,TRUE,
b53d3683-5637-52c5-987e-64c2f788861f,TXN-002960,DL-BE-30037,Deployed,CheckedOut,,,,Good,TRUE,
0d3e864a-298c-5495-8183-3a29a75cfc38,TXN-002961,DL-BE-30002,CheckedOut,Available,,,,Good,TRUE,
ab6b1ca9-f3a2-5639-9f77-8852d9f1cd33,TXN-002962,DL-BE-30041,NeedsRepair,Available,,,,,TRUE,
cf0fcc30-b230-59c0-87b8-8e9f3c8d5976,TXN-002963,DL-BE-30041,Available,Available,,,,,TRUE,
b479fd1e-58f2-59c3-b09a-1de418629afa,TXN-002964,DL-BE-30021,Available,CheckedOut,,,,,TRUE,
ce5767cb-042c-50ed-862d-8bc72eba6f60,TXN-002965,DL-BE-30007,InCalibration,Available,,,,,TRUE,
f43a8a96-4ae0-5156-bfc0-02d98b51c758,TXN-002966,DL-BE-30000,CheckedOut,Deployed,Primary,,AC,,TRUE,
c989242c-f9f4-57cd-a629-4f4bafe261f7,TXN-002967,DL-BE-30024,CheckedOut,Deployed,Primary,,Solar,,TRUE,
d3eff44f-60cb-5772-b97a-771147d78749,TXN-002968,DL-BE-30051,Available,CheckedOut,,,,,TRUE,
f5daae7a-74b1-53ee-8bb7-5e7a1f75652a,TXN-002968,GEO-BG-30032,Available,CheckedOut,,,,,TRUE,
de9c11d9-5875-5a41-ad4d-077012e39de5,TXN-002969,DL-BE-30021,CheckedOut,Deployed,Primary,,Battery,,TRUE,
0e54084a-341e-5e3d-b89f-7004e8b77ad9,TXN-002970,DL-UM-40001,Deployed,CheckedOut,,,,Good,TRUE,
dd05395f-e898-580c-9f26-f90986aca357,TXN-002970,GEO-UM-40001,Deployed,CheckedOut,,,,Good,TRUE,
afd91b55-151d-58fa-80c2-dedf4abaceaa,TXN-002971,DL-BE-30051,CheckedOut,Deployed,Primary,,Battery,,TRUE,
2ddb5669-4b21-58b0-b8fb-fe6bae3ce4e8,TXN-002971,GEO-BG-30032,CheckedOut,Deployed,Sensor1,H,Battery,,TRUE,
b14d8948-cf72-5868-8956-8ab6e102a970,TXN-002972,VWR-E-2000000,Available,Available,,,,,TRUE,
a63ba32b-76ba-5e8a-8ad1-83aa4ad6ca0d,TXN-002973,DL-BE-30002,Available,InCalibration,,,,,TRUE,
677e7351-6095-5a0a-af45-d0b5a5025d5b,TXN-002974,GEO-BG-30029,InCalibration,Available,,,,,TRUE,
9a54f11b-9745-54b0-bca7-4f4ffd088000,TXN-002975,DL-BE-30020,Deployed,Deployed,,,,,TRUE,
8bd1f899-2298-58cb-90ec-5b7e3dc4f855,TXN-002975,GEO-BG-30022,Deployed,Deployed,,,,,TRUE,
b8e586ed-6b6c-5a94-9512-c5ac9d23d1b2,TXN-002975,GEO-BG-30023,Deployed,Deployed,,,,,TRUE,
1b0ced25-bb63-59ca-adcf-5354171f65e1,TXN-002976,GEO-SE-30002,Available,NeedsRepair,,,,,TRUE,
6d03f0de-daef-589e-a557-a08f2ea77e23,TXN-002977,DL-BE-30058,NeedsRepair,Available,,,,,TRUE,
973d4522-457f-59dc-b828-8a1e40901879,TXN-002978,DL-BE-30058,Available,Available,,,,,TRUE,
d9cbff2d-f323-5cff-a859-edcf0c759413,TXN-002979,GEO-BG-30013,Available,InCalibration,,,,,TRUE,
90fdced1-187a-5485-ac6e-a06c64bd21ac,TXN-002980,DL-BE-30007,Available,Deployed,Primary,,AC,,TRUE,
1c12e65d-6603-5ffa-a1ca-66454c94871f,TXN-002980,GEO-BG-30017,Available,Deployed,Sensor1,N,AC,,TRUE,
596d012b-53fe-5a9a-accb-d06201fc6236,TXN-002980,GEO-BG-30028,Available,Deployed,Sensor2,V,AC,,TRUE,
eb2ef23d-4e21-5587-9581-563d4cae3372,TXN-002981,DL-BE-30032,InCalibration,Available,,,,,TRUE,
d16ccdf7-f423-5f24-bbc2-04a72811879b,TXN-002982,DL-BE-30041,Available,CheckedOut,,,,,TRUE,
96294ef4-7f64-54ab-aace-fb5fc39f9c2c,TXN-002982,GEO-BG-30029,Available,CheckedOut,,,,,TRUE,
b0b28f6e-83fb-5c32-999c-18519e3b0c43,TXN-002983,DL-BE-30061,Deployed,Deployed,,,,,TRUE,
07dac213-0bde-55b1-a6e8-a7bc5eda7575,TXN-002984,DL-BE-30058,Available,InCalibration,,,,,TRUE,
53ef75a3-251b-5ef0-8784-a20f44480a92,TXN-002985,DL-UM-40000,CheckedOut,Deployed,Primary,,Battery,,TRUE,
d16a536f-e28b-541b-8cf8-3de6b5ff2ec5,TXN-002985,GEO-UM-40000,CheckedOut,Deployed,Sensor1,W,Battery,,TRUE,
1db90c3d-62f1-5970-82f1-1ba75cfa630b,TXN-002986,DL-BE-30041,CheckedOut,Deployed,Primary,,Battery,,TRUE,
d361a876-60d1-5cdb-8df6-78fbb5bb7d32,TXN-002986,GEO-BG-30029,CheckedOut,Deployed,Sensor1,H,Battery,,TRUE,
0c424771-b2c4-5709-9c9a-52f48c029444,TXN-002987,DL-BE-30015,Deployed,CheckedOut,,,,Good,TRUE,
3289fad2-fa42-5234-b149-507ef7cb6123,TXN-002987,GEO-BG-30014,Deployed,CheckedOut,,,,Good,TRUE,
984b8a2d-7f28-525b-a681-4d86796f1a24,TXN-002988,DL-BE-30059,InCalibration,Available,,,,,TRUE,
8e61da0c-ebc9-5c53-a0a0-234947c5d2cc,TXN-002989,DL-BE-30015,CheckedOut,Available,,,,Good,TRUE,
de8c748d-9959-5df5-828b-ae8d99f2c5f6,TXN-002989,GEO-BG-30014,CheckedOut,Available,,,,Good,TRUE,
2b86b7b5-3e39-5745-9f72-3fc487773196,TXN-002990,DL-BE-30035,Deployed,Deployed,,,,,TRUE,
61a6d9f8-8d2f-5034-9524-70787c4ed55d,TXN-002991,DL-BE-30012,Deployed,Deployed,,,,,TRUE,
